timestamp,it_electrical_load_kw,cooling_thermal_load_kw,waste_heat_available_kw
2024-08-27 19:30:00+00:00,132.5418214921028,131.21640327718177,85.29066213016816
2024-08-27 20:00:00+00:00,133.4193743218894,132.0851805786705,85.85536737613583
2024-08-27 20:30:00+00:00,134.25182494104126,132.90930669163086,86.39104934956006
2024-08-27 21:00:00+00:00,133.34050918190192,132.0071040900829,85.80461765855388
2024-08-27 21:30:00+00:00,132.34512541919406,131.0216741650021,85.16408820725138
2024-08-27 22:00:00+00:00,132.16642076479852,130.84475655715053,85.04909176214785
2024-08-27 22:30:00+00:00,133.64707774167334,132.3106069642566,86.0018945267668
2024-08-27 23:00:00+00:00,132.55328907441128,131.22775618366717,85.29804151938366
2024-08-27 23:30:00+00:00,130.46610670975048,129.16144564265298,83.95493966772445
2024-08-28 00:00:00+00:00,131.8551614883206,130.53660987343738,84.8487964177343
2024-08-28 00:30:00+00:00,132.28988581478512,130.96698695663727,85.12854152181423
2024-08-28 01:00:00+00:00,131.154896761213,129.84334779360086,84.39817606584056
2024-08-28 01:30:00+00:00,130.10437263127542,128.80332890496268,83.72216378822574
2024-08-28 02:00:00+00:00,131.84112492777894,130.52271367850113,84.83976389102574
2024-08-28 02:30:00+00:00,131.19434798970738,129.8824045098103,84.4235629313767
2024-08-28 03:00:00+00:00,130.2086402663049,128.90655386364188,83.78926001136722
2024-08-28 03:30:00+00:00,129.6581081151502,128.3615270339987,83.43499257209916
2024-08-28 04:00:00+00:00,130.1575295555351,128.85595425997974,83.75637026898683
2024-08-28 04:30:00+00:00,130.8245188113536,129.51627362324007,84.18557785510605
2024-08-28 05:00:00+00:00,131.20518705871015,129.89313518812304,84.43053787227998
2024-08-28 05:30:00+00:00,130.18756767747746,128.88569200070268,83.77569980045675
2024-08-28 06:00:00+00:00,131.20876600966025,129.89667834956364,84.43284092721638
2024-08-28 06:30:00+00:00,131.65992598779286,130.34332672791493,84.7231623731447
2024-08-28 07:00:00+00:00,130.10538143281306,128.80432761848493,83.7228129520152
2024-08-28 07:30:00+00:00,129.30636853784287,128.01330485246444,83.2086481541019
2024-08-28 08:00:00+00:00,131.23960805420833,129.92721197366626,84.45268778288307
2024-08-28 08:30:00+00:00,132.20889195175604,130.88680303223848,85.07642197095501
2024-08-28 09:00:00+00:00,130.75978930848734,129.45219141540247,84.1439244200116
2024-08-28 09:30:00+00:00,130.13717548972863,128.83580373483136,83.74327242764039
2024-08-28 10:00:00+00:00,135.08514701640755,133.73429554624346,86.92729210505826
2024-08-28 10:30:00+00:00,134.368081734052,133.02440091671147,86.46586059586247
2024-08-28 11:00:00+00:00,133.31760428057166,131.98442823776594,85.78987835454787
2024-08-28 11:30:00+00:00,135.4004103062879,134.04640620322502,87.13016403209626
2024-08-28 12:00:00+00:00,135.78559283746645,134.42773690909178,87.37802899090966
2024-08-28 12:30:00+00:00,135.1365564489819,133.78519088449212,86.96037407491988
2024-08-28 13:00:00+00:00,134.16968526624947,132.82798841358698,86.33819246883154
2024-08-28 13:30:00+00:00,137.17221130956352,135.80048919646788,88.27031797770412
2024-08-28 14:00:00+00:00,139.9740055232478,138.5742654680153,90.07327255420996
2024-08-28 14:30:00+00:00,140.3593107389428,138.95571763155337,90.32121646050967
2024-08-28 15:00:00+00:00,138.3036152817416,136.92057912892415,88.99837643380071
2024-08-28 15:30:00+00:00,137.35079278175928,135.97728485394168,88.38523515506209
2024-08-28 16:00:00+00:00,137.13479581135564,135.7634478532421,88.24624110460736
2024-08-28 16:30:00+00:00,137.01828851977714,135.64810563457937,88.17126866247659
2024-08-28 17:00:00+00:00,136.7182920785982,135.35110915781223,87.97822095257796
2024-08-28 17:30:00+00:00,135.81873745711394,134.4605500825428,87.39935755365282
2024-08-28 18:00:00+00:00,135.81838568061718,134.46020182381102,87.39913118547716
2024-08-28 18:30:00+00:00,134.83445508392046,133.48611053308124,86.76597184650281
2024-08-28 19:00:00+00:00,134.2339800083752,132.89164020829145,86.37956613538944
2024-08-28 19:30:00+00:00,134.76989855140332,133.4221995658893,86.72442971782804
2024-08-28 20:00:00+00:00,134.5631801216233,133.21754832040708,86.5914064082646
2024-08-28 20:30:00+00:00,133.61350979597833,132.27737469801855,85.98029355371206
2024-08-28 21:00:00+00:00,133.39832686773514,132.0643435990578,85.84182333938757
2024-08-28 21:30:00+00:00,132.9317128369968,131.60239570862683,85.54155721060744
2024-08-28 22:00:00+00:00,133.22222245389673,131.89000022935775,85.72850014908255
2024-08-28 22:30:00+00:00,131.7394229361718,130.42202870681007,84.77431865942654
2024-08-28 23:00:00+00:00,131.92445333935967,130.60520880596607,84.89338572387796
2024-08-28 23:30:00+00:00,132.11093822995886,130.7898288476593,85.01338875097852
2024-08-29 00:00:00+00:00,132.63149659446995,131.30518162852525,85.34836805854141
2024-08-29 00:30:00+00:00,131.95367137328495,130.6341346595521,84.91218752870887
2024-08-29 01:00:00+00:00,130.9652721144044,129.65561939326037,84.27615260561925
2024-08-29 01:30:00+00:00,131.2408007358145,129.92839272845634,84.45345527349663
2024-08-29 02:00:00+00:00,133.24417852615966,131.91173674089805,85.74262888158374
2024-08-29 02:30:00+00:00,134.183626257288,132.84178999471513,86.34716349656483
2024-08-29 03:00:00+00:00,133.31170657939649,131.97858951360251,85.78608318384164
2024-08-29 03:30:00+00:00,132.00607730117747,130.68601652816568,84.94591074330769
2024-08-29 04:00:00+00:00,131.33653232144593,130.02316699823146,84.51505854885045
2024-08-29 04:30:00+00:00,130.51901734570666,129.21382717224958,83.98898766196223
2024-08-29 05:00:00+00:00,130.12550565597132,128.8242505994116,83.73576288961755
2024-08-29 05:30:00+00:00,130.87451581147826,129.56577065336347,84.21775092468626
2024-08-29 06:00:00+00:00,131.65641837753293,130.3398541937576,84.72090522594243
2024-08-29 06:30:00+00:00,130.30464304851145,129.00159661802633,83.85103780171711
2024-08-29 07:00:00+00:00,129.38612539389388,128.09226413995495,83.25997169097072
2024-08-29 07:30:00+00:00,132.7041540419892,131.37711250156931,85.39512312602005
2024-08-29 08:00:00+00:00,133.4686813034761,132.13399449044135,85.88709641878688
2024-08-29 08:30:00+00:00,132.94179595263145,131.61237799310513,85.54804569551834
2024-08-29 09:00:00+00:00,134.54819871621388,133.20271672905173,86.58176587388363
2024-08-29 09:30:00+00:00,134.35173777977133,133.0082204019736,86.45534326128285
2024-08-29 10:00:00+00:00,133.2850006148062,131.95215060865814,85.7688978956278
2024-08-29 10:30:00+00:00,133.18787586630313,131.8559971076401,85.70639811996607
2024-08-29 11:00:00+00:00,134.1356206315914,132.7942644252755,86.31627187642907
2024-08-29 11:30:00+00:00,134.5352421817008,133.18988975988378,86.57342834392446
2024-08-29 12:00:00+00:00,135.2184785613432,133.86629377572976,87.01309095422435
2024-08-29 12:30:00+00:00,137.38271765804868,136.0088904814682,88.40577881295434
2024-08-29 13:00:00+00:00,136.89430736480196,135.52536429115395,88.09148678925007
2024-08-29 13:30:00+00:00,134.97500180074496,133.6252517827375,86.85641365877939
2024-08-29 14:00:00+00:00,133.81947313036645,132.48127839906277,86.1128309593908
2024-08-29 14:30:00+00:00,134.44305382660053,133.09862328833452,86.51410513741745
2024-08-29 15:00:00+00:00,135.97708650929226,134.61731564419935,87.50125516872959
2024-08-29 15:30:00+00:00,136.1929289239676,134.83099963472793,87.64014976257316
2024-08-29 16:00:00+00:00,135.9088389325727,134.549750543247,87.45733785311056
2024-08-29 16:30:00+00:00,132.49021137846793,131.16530926468326,85.25745102204412
2024-08-29 17:00:00+00:00,133.85732142845225,132.51874821416772,86.13718633920902
2024-08-29 17:30:00+00:00,134.45932263864947,133.11472941226296,86.52457411797093
2024-08-29 18:00:00+00:00,135.8429536470536,134.48452411058307,87.414940671879
2024-08-29 18:30:00+00:00,136.17124533305682,134.80953287972625,87.62619637182206
2024-08-29 19:00:00+00:00,135.8419874543786,134.4835675798348,87.41431892689263
2024-08-29 19:30:00+00:00,135.53793339463638,134.18255406069002,87.21866013944852
2024-08-29 20:00:00+00:00,134.690437258511,133.3435328859259,86.67329637585183
2024-08-29 20:30:00+00:00,133.35495866296085,132.02140907633125,85.81391589961532
2024-08-29 21:00:00+00:00,132.72440640498473,131.3971623409349,85.40815552160768
2024-08-29 21:30:00+00:00,132.15143880328267,130.82992441524985,85.0394508699124
2024-08-29 22:00:00+00:00,133.6168163485087,132.28064818502364,85.98242132026537
2024-08-29 22:30:00+00:00,134.0217447116532,132.68152726453667,86.24299272194884
2024-08-29 23:00:00+00:00,134.44151661182966,133.09710144571136,86.51311593971239
2024-08-29 23:30:00+00:00,133.17334150981154,131.84160809471342,85.69704526156373
2024-08-30 00:00:00+00:00,133.9564709564682,132.6169062469035,86.20098906048729
2024-08-30 00:30:00+00:00,132.7901958395691,131.46229388117337,85.45049102276269
